# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
355,51.256224,10.466490
356,51.092585,10.215679
357,51.073664,10.791453
358,51.206367,10.776317
359,50.986217,10.322362
360,51.675941,9.862049
361,51.865608,9.763621
362,51.972547,9.517603
363,51.757868,9.889891
364,51.566584,10.180543
365,51.662072,10.145862
366,51.762581,10.091655
367,51.564752,9.975382
368,51.668272,10.376751
369,51.767950,10.192921
370,51.935064,10.105931
371,51.958135,9.990110
372,51.996199,10.001217
373,52.387224,9.882756
374,52.327034,9.739687
375,52.295740,9.798509
376,51.748410,9.785904
377,51.832205,9.621206
378,52.407825,9.196185
379,52.589792,9.437105
380,53.200233,9.179042
381,53.516658,9.361614
382,54.125274,9.631296
383,54.587286,9.475424
384,54.653155,9.518338
385,54.288707,9.209768
386,54.062374,9.030761
387,53.858938,8.599348
388,53.511648,8.364170
389,53.412305,8.060787
390,53.838901,7.890689
391,53.497126,8.265829
392,53.613871,8.550086
393,53.424788,8.752853
394,53.228663,8.826570
395,53.211927,8.614889
396,53.262941,8.655506
397,53.753754,8.694330
398,53.887637,8.765922
399,54.197813,8.871711
400,54.197748,8.957006
401,54.114737,9.207407
402,54.141093,9.234614
403,54.349500,9.437077
404,54.168656,9.598655
405,53.958957,9.522913
406,53.693852,10.048719
407,53.167278,9.202359
408,53.302754,9.086333
409,52.553600,8.939888
410,53.151536,9.147557
411,53.178158,9.029574
412,52.934374,8.971221
413,52.804244,8.852206
414,52.740443,8.485928
415,53.098139,8.534703
416,53.106512,8.600025
417,53.246602,8.714992
418,53.339328,8.760100
419,53.353784,9.263068
420,53.567500,9.486929
421,53.354552,10.024895
422,53.558660,10.248140
423,53.462124,10.043174
424,53.149019,9.963209
425,53.588906,10.354857
426,53.462559,10.603392
427,53.786183,10.593819
428,53.823870,10.200387
429,53.808022,10.314753
430,54.095577,10.362088
431,54.262776,10.698530
432,54.467602,10.229142
433,54.400932,9.892855
434,55.171020,9.907828
435,55.433103,10.510101
436,55.112733,11.213235
437,55.134837,10.844208
438,55.654550,10.552420
439,55.558433,10.052755
440,55.182471,10.172818
441,54.996172,10.346161
442,54.478027,10.785385
443,54.697647,11.283224
444,54.245735,11.658052
445,54.205079,11.269706
446,53.801461,11.274444
447,53.890612,11.113934
448,53.746390,10.764276
449,54.068333,10.905568
450,54.176909,11.366288
451,53.850165,11.591400
452,53.798478,11.334631
453,53.802498,11.265477
454,54.395492,11.196289
455,54.405041,10.453879
456,54.512914,10.494051
457,54.273960,10.707792
458,54.315287,10.414622
459,54.270690,10.050352
460,54.296773,9.944780
461,54.152667,10.497523
462,54.543098,10.543558
463,54.176660,10.246802
464,54.159201,10.128054
465,54.079950,10.339944
466,54.296912,9.804189
467,54.295931,10.240789
468,54.605149,10.411102
469,54.800306,10.755533
470,54.862654,10.523766
471,54.749809,10.079841
472,54.665734,9.323188
473,54.202540,9.623410
474,53.713926,10.106411
475,53.509548,10.144333
476,53.777737,10.170263
477,54.053017,9.993570
478,53.741245,10.266139
479,53.526801,10.484823
480,53.916143,10.354376
481,54.218473,9.583838
482,54.602406,9.265537
483,55.001568,9.393088
484,55.151967,9.105277
485,55.276915,8.967390
486,55.056859,8.482455
487,54.621027,8.872388
488,54.885972,8.751587
489,54.408143,8.891587
490,54.500633,8.755090
491,54.625482,9.361995
492,54.997633,9.413919
493,54.913421,9.439857
494,54.682364,9.719480
495,54.897389,10.001380
496,54.855887,10.234374
497,55.133851,10.319971
498,55.225148,9.928674
499,54.801522,10.192144
500,54.834146,10.072301
501,54.882129,9.773891
502,54.449665,9.600311
503,54.395148,9.360866
504,54.844310,9.689440
505,54.589612,10.126098
506,55.194640,9.782480
507,55.209196,9.830617
508,55.308722,9.843753
509,55.711226,10.166451
510,55.591066,10.853445
511,55.610396,10.328084
512,55.517832,10.381322
513,55.573960,10.259179
514,55.576043,10.149265
515,55.338965,9.819373
516,55.006330,9.588888
517,54.780173,9.347942
518,54.668799,9.491807
519,55.023027,8.869806
520,55.556441,8.852236
521,55.880620,8.872349
522,56.147902,8.865397
523,56.191165,8.654332
524,55.757240,9.248063
525,56.058675,9.245580
526,55.805358,9.255908
527,55.987947,8.847960
528,56.122139,8.411241
529,55.477772,8.342597
530,55.259655,8.612360
531,55.282826,8.555514
532,55.017639,9.039119
533,55.404708,8.509324
534,55.704977,8.958660
535,55.424334,8.860505
536,55.031326,8.598241
537,55.493412,8.382358
538,55.170210,8.733079
539,55.297022,9.176984
540,55.157525,9.098933
541,54.858190,8.897359
542,55.409264,8.398855
543,55.481341,8.924095
544,56.070689,9.694002
545,56.279664,9.479508
546,56.430158,9.438388
547,56.945372,9.194923
548,57.143729,8.912462
549,57.688511,8.710011
550,57.524803,8.994286
551,57.038700,8.702250
552,56.791252,8.647805
553,56.468204,8.903014
554,56.034372,8.177223
555,55.780266,8.109107
556,55.268391,7.802836
557,55.105523,7.804959
558,55.271258,7.751643
559,54.751577,7.959970
560,54.711177,7.406566
561,54.503978,7.368993
562,54.333510,7.291505
563,54.639162,7.464202
564,54.906713,8.131904
565,55.371555,8.505547
566,55.570294,8.411501
567,56.085652,7.736972
568,55.879051,7.766663
569,56.075441,7.300062
570,55.400668,7.542799
571,55.585718,7.292158
572,55.847118,6.619493
573,55.970657,6.698620
574,55.926264,6.485428
575,55.674270,5.992533
576,55.800493,6.468407
577,55.795583,6.769848
578,55.652941,7.074781
579,55.715735,6.745825
580,55.344648,6.781269
581,55.112847,6.912375
582,54.922889,7.048967
583,54.807107,7.165677
584,54.248154,7.704766
585,53.475305,8.032167
586,53.060900,7.803231
587,52.828984,7.288953
588,52.988541,7.162849
589,52.850569,6.935016
590,52.794355,6.888883
591,53.019190,6.700578
592,53.013127,6.653265
593,52.741422,6.742586
594,52.786112,6.890438
595,52.411893,7.073862
596,52.662622,7.650470
597,52.587335,8.168878
598,52.343838,8.035416
599,52.649283,7.942977
600,52.660670,8.218806
601,52.388099,8.003430
602,52.091801,7.796507
603,51.817240,7.441932
604,51.873377,7.150054
605,52.158291,7.252548
606,52.309749,6.617079
607,52.266703,6.622726
608,52.415461,6.681865
609,53.321036,6.383150
610,53.272572,6.237088
611,53.168571,5.656575
612,53.422058,5.956615
613,53.323057,5.901851
614,53.484084,5.859942
615,53.786998,5.593506
616,54.030332,5.766094
617,54.142252,5.691609
618,53.876197,5.471268
619,53.615428,5.221864
620,53.839847,5.289160
621,54.220103,5.551947
622,54.442012,5.232610
623,54.147097,5.284365
624,54.501725,5.249017
625,54.624731,5.298444
626,54.443884,4.751881
627,54.352071,4.251704
628,54.484414,3.531172
629,54.422730,3.466683
630,54.296951,3.456662
631,54.219945,3.192305
632,54.696402,3.217237
633,55.037752,3.468799
634,55.317262,3.611957
635,55.535437,4.509627
636,55.536161,4.212149
637,56.389121,4.265132
638,56.476001,4.175142
639,56.655574,4.377488
640,57.006024,4.013115
641,57.092404,3.559610
642,57.198194,3.611739
643,57.023102,3.732084
644,56.461596,3.124571
645,56.153500,3.169337
646,56.029536,3.249423
647,55.943362,3.160953
648,55.517537,3.432478
649,55.294496,3.391558
650,55.231383,2.807707
651,55.491140,2.955327
652,55.177901,3.312435
653,54.750776,3.204239
654,54.760097,3.028968
655,55.023251,2.883157
656,55.217448,3.208748
657,55.447050,3.258983
658,56.074030,3.402072
659,55.693003,2.892757
660,55.753708,3.001144
661,56.121438,3.183704
662,56.340069,3.210023
663,56.474882,3.144748
664,56.289495,3.361401
665,56.232076,3.219146
666,56.217654,3.395813
667,56.514854,3.654744
668,56.112122,4.071848
669,56.241837,4.431438
670,56.152025,4.515680
671,56.113308,4.000799
672,56.281179,4.088855
673,56.503476,4.039620
674,56.583548,4.137849
675,56.415602,3.495172
676,56.449901,3.775940
677,56.346369,3.729687
678,56.776989,4.579398
679,57.532927,4.633461
680,57.940814,5.248981
681,58.174738,5.236495
682,58.180261,5.158079
683,58.275847,5.107586
684,58.057255,4.774313
685,58.209700,4.190663
686,57.911833,3.676523
687,58.101621,3.952453
688,57.910490,4.222672
689,57.705120,4.351113
690,57.399738,5.136023
691,57.727673,5.313389
692,58.310209,4.922393
693,58.364310,4.376250
694,58.388004,3.928683
695,59.117932,4.426500
696,59.233589,4.564393
697,59.159532,4.781427
698,59.345612,4.399239
699,58.547894,4.438555
700,58.356616,4.932093
701,58.499393,5.139218
702,58.718419,5.621251
703,58.975406,5.688999
704,59.738819,5.818767
705,59.858813,5.370725
706,60.453741,4.760809
707,60.716978,4.566666
708,61.065766,4.284604
709,61.141132,4.551527
710,61.088308,5.158981
711,60.909971,5.783567
712,60.701399,5.555461
713,60.513279,5.498339
714,61.081864,4.806669
715,61.182592,4.963129
716,61.166729,5.022776
717,61.124250,5.311743
718,61.005481,5.729634
719,60.906053,5.819673
720,60.848127,5.692887
721,60.605916,5.626311
722,59.940401,5.189471
723,59.393182,4.636637
724,59.456625,4.145716
725,59.565624,3.693795
726,59.479538,3.766710
727,59.777860,3.676098
728,59.814124,2.916530
729,59.541463,2.689831
730,59.978052,2.731141
731,59.717414,2.632068
732,59.758393,2.846913
733,59.490920,2.461010
734,59.899597,2.351368
735,59.709504,2.738345
736,59.238626,3.241071
737,59.292226,3.005020
738,59.527052,3.119554
739,59.994198,3.024650
740,60.370120,3.318531
741,60.452772,3.387077
742,60.127678,3.229280
743,59.242313,3.376066
744,58.808307,4.043508
745,58.485506,4.380849
746,58.546488,4.115068
747,58.348739,4.364640
748,57.950579,3.849649
749,58.054498,3.870662
750,57.952687,4.473293
751,57.352227,4.248971
752,57.133605,3.996734
753,57.312294,3.873082
754,57.535815,4.336088
755,57.483687,4.182107
756,57.709624,4.259767
757,57.884650,3.876305
758,57.900506,3.923842
759,58.157074,3.489449
760,58.314444,3.560261
761,58.244346,4.099392
762,57.801491,3.975660
763,57.933538,4.670169
764,58.301553,5.162551
765,58.373716,5.526559
766,58.507529,5.969767
767,58.619575,5.733190
768,58.224469,5.640687
769,57.753411,5.528704
770,57.660697,5.135406
771,57.091670,4.921885
772,56.486166,5.208867
773,56.643503,5.163856
