# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
486,51.850629,9.206206
487,51.542488,9.262638
488,51.407245,8.681553
489,50.533715,8.634003
490,49.919858,8.855284
491,49.912913,8.779849
492,49.966677,8.660669
493,50.235519,8.532861
494,50.611797,8.542553
495,50.452418,8.523482
496,50.632147,8.535914
497,50.764277,8.957131
498,50.552970,9.716405
499,50.590801,9.834312
500,50.280591,9.789917
501,49.878337,9.827411
502,49.786621,9.830123
503,49.913524,9.270333
504,49.908402,9.238964
505,50.059793,9.269113
506,49.708752,9.380757
507,49.750545,9.632153
508,49.584834,10.063729
509,49.846877,10.137079
510,49.859822,10.572147
511,49.946250,10.373964
512,50.007469,9.795154
513,50.199316,9.897948
514,49.673788,10.321291
515,49.649153,10.483006
516,49.942881,10.281101
517,49.976710,10.480259
518,50.127573,10.439131
519,50.143717,10.909751
520,50.559707,10.269755
521,50.666013,10.027534
522,50.827970,9.536490
523,50.615194,9.387037
524,50.339305,9.240302
525,50.172954,9.483905
526,50.266052,9.251883
527,49.941041,9.306620
528,49.710798,9.777790
529,49.316700,10.406808
530,49.453239,10.674713
531,49.081110,10.712014
532,49.751070,10.641224
533,50.044136,10.822620
534,50.161200,10.961214
535,50.146569,10.922542
536,50.362667,11.168164
537,50.369954,10.765174
538,50.628540,11.124700
539,50.523803,11.170108
540,50.538133,11.572056
541,50.400697,11.412728
542,50.491266,11.282335
543,50.556317,11.636456
544,50.452223,11.466048
545,50.502001,11.559277
546,50.577953,10.452479
547,50.637385,10.567050
548,50.310568,10.667523
549,50.097010,10.520763
550,50.016590,10.606813
551,49.730611,10.652592
552,49.692802,10.697025
553,49.863658,10.591607
554,49.996837,10.838453
555,50.276094,10.958523
556,50.187286,10.810788
557,49.985874,10.822740
558,49.591551,10.905279
559,49.254631,11.004999
560,49.309778,10.861151
561,49.719127,10.628939
562,49.299186,11.103704
563,49.766193,10.284468
564,50.361978,10.093122
565,50.334935,10.303998
566,50.407175,10.390286
567,50.459118,10.223053
568,50.301923,10.244020
569,50.064956,10.315448
570,49.794865,10.318914
571,49.951264,10.068948
572,50.136873,10.141428
573,50.698281,10.122190
574,51.011805,10.835319
575,51.251781,10.947210
576,51.161539,11.087116
577,50.772446,10.721579
578,50.117101,10.551840
579,50.073927,10.057069
580,50.419630,10.155664
581,50.086227,10.653452
582,50.076666,10.865549
583,49.585013,10.839283
584,49.051682,11.208296
585,48.738257,11.370991
586,48.208856,11.049326
587,47.832304,11.161854
588,47.906014,10.805228
589,48.252127,10.827745
590,48.165651,10.432445
591,48.601355,9.966329
592,48.329824,10.044461
593,48.180079,9.867620
594,48.613626,9.160634
595,48.666589,9.344056
596,48.513757,9.376577
597,48.158570,9.422182
598,47.826139,9.147221
599,48.092666,8.913500
600,47.325590,9.079140
601,47.299049,9.167307
602,47.313658,8.926729
603,46.809977,8.832745
604,46.753993,8.632522
605,46.723366,8.830246
606,46.656861,8.765628
607,46.474734,8.910408
608,46.440568,8.731782
609,46.334047,9.222426
610,46.580560,9.101543
611,46.988405,8.555832
612,46.144891,9.001638
613,46.162361,9.179343
614,46.373100,9.182181
615,46.250622,9.302569
616,45.783074,9.438149
617,45.903999,9.987474
618,45.678577,10.371275
619,45.889990,10.322043
620,46.250842,9.808803
621,46.441615,9.879953
622,46.076585,9.730573
623,46.338955,9.811003
624,47.069042,9.557121
625,47.393893,9.312759
626,47.638937,9.202155
627,47.935069,9.750760
628,48.390843,9.502040
629,48.328800,9.125991
630,48.125244,9.486531
631,48.182958,8.963297
632,48.136983,9.014580
633,48.261750,8.494613
634,48.520488,8.651007
635,48.243321,8.735042
636,48.142935,8.935943
637,48.302162,8.681255
638,47.832675,8.827941
639,47.478469,8.843159
640,47.431703,8.911209
641,46.942618,9.014126
642,46.550713,9.200164
643,46.303886,9.426395
644,46.487811,9.181978
645,46.376010,9.198272
646,46.500890,9.333825
647,46.608799,9.338589
648,46.970898,8.950653
649,46.703367,9.001829
650,46.651037,9.392064
651,47.012378,9.548090
652,47.314929,9.622398
653,47.630045,9.808376
654,47.206295,10.283917
655,46.971145,10.702258
656,46.521417,10.404322
657,46.715894,10.021456
658,47.190535,9.476693
659,47.673996,9.039073
660,47.459921,9.251653
661,47.649115,8.849451
662,48.114341,8.617898
663,48.216214,8.999744
664,48.068553,8.904980
665,47.674032,9.409787
666,47.943989,9.389017
667,47.837681,9.213486
668,47.900260,9.718536
669,48.016607,9.888529
670,47.998455,10.135602
671,47.948449,10.610702
672,47.859749,10.686907
673,47.573517,10.679967
674,47.325687,10.413286
675,47.408386,10.088947
676,47.309883,10.304691
677,47.255511,10.553949
678,47.115620,10.535018
679,46.966601,10.686465
680,47.468083,10.704464
681,47.523340,10.826739
682,48.123948,10.406959
683,48.649021,10.097597
684,48.594550,9.484437
685,48.622703,9.398858
686,48.806546,9.210063
687,49.271759,9.094421
688,49.147519,9.069392
689,49.026373,9.294507
690,48.563968,9.486925
691,48.519481,9.715637
692,48.293840,9.663594
693,47.862809,9.376434
694,47.529857,8.860414
695,47.059895,8.830408
696,46.944765,8.876402
697,46.658879,8.897034
698,46.712042,8.505687
699,47.133028,8.495917
700,47.471427,8.345664
701,47.458535,8.752078
702,47.533893,8.844533
703,47.704638,8.946139
704,47.860978,8.509041
705,47.769584,8.604324
706,48.117609,8.813676
707,48.211352,9.214426
708,47.997859,9.565450
709,47.782916,9.359726
710,47.918894,9.742908
711,47.604291,10.290472
712,47.128477,10.370678
713,47.027967,10.462532
714,47.035370,10.655986
715,47.345637,10.763507
716,47.288417,10.882138
717,47.056496,11.068718
718,46.873069,11.101316
719,46.805695,11.086575
720,47.001175,10.823684
721,46.843269,10.831836
722,47.038892,10.719912
723,46.837944,11.009310
724,46.394052,11.207342
725,46.415643,11.203392
726,46.648627,10.879320
727,47.137047,10.891474
728,47.511514,10.518081
729,47.985874,10.020547
730,48.105195,9.594280
731,47.805176,9.799244
732,47.719105,9.874478
733,47.485005,9.777619
734,47.409044,9.577868
735,47.081596,9.299468
736,46.803321,10.006002
737,46.907590,10.058810
738,46.778199,10.259848
739,46.408974,10.744049
740,46.314886,10.523545
