# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
508,31.426101,11.489046
509,31.871623,11.037368
510,31.723838,11.063192
511,31.558872,11.317078
512,31.839911,11.077689
513,32.344300,11.230924
514,32.046492,11.843768
515,31.695346,12.214183
516,31.582092,11.813015
517,31.679112,11.264651
518,32.023542,11.291780
519,32.230972,11.490481
520,32.407335,11.905428
521,32.549129,12.331427
522,32.689975,12.268393
523,32.790148,12.406009
524,32.610704,12.823837
525,31.851214,12.768573
526,31.351104,12.616965
527,31.410705,12.651165
528,31.595011,12.123030
529,31.925314,11.689325
530,31.698718,12.212367
531,32.098312,12.378086
532,32.321686,12.404512
533,32.305178,12.308735
534,32.187634,12.578409
535,32.034700,12.182907
536,31.562035,12.372457
537,31.137311,12.666526
538,30.987972,12.818669
539,31.344852,12.813345
540,30.910556,12.518541
541,31.059822,11.932186
542,30.744228,11.672251
543,30.726170,11.798082
544,30.489003,12.228768
545,30.268667,12.239162
546,30.332504,12.378353
547,30.613868,12.482619
548,30.582137,12.124553
549,30.709161,12.095761
550,30.499903,12.382139
551,30.210393,12.634448
552,30.050126,12.833655
553,30.684190,12.843362
554,30.869300,12.853672
555,31.333576,13.162429
556,31.575072,12.938940
557,31.627018,12.928416
558,31.436133,13.378089
559,30.964142,13.535125
560,31.225244,13.472765
561,31.453071,13.733024
562,31.801738,13.918735
563,31.810562,13.984400
564,31.764023,14.192719
565,32.057438,14.202756
566,32.608917,14.215350
567,32.918367,13.900314
568,32.995356,14.124156
569,33.040605,13.774469
570,33.166220,13.659140
571,33.012247,13.696921
572,33.142051,14.190179
573,33.420210,14.098833
574,33.629321,14.489020
575,33.726683,14.714129
576,33.848649,14.436905
577,33.968351,14.359204
578,33.728024,14.228921
579,33.695344,13.498787
580,33.495707,13.160696
581,33.499994,13.119132
582,33.032359,13.046476
583,32.907314,13.348746
584,32.893192,13.077478
585,33.251378,12.982995
586,33.743635,12.780202
587,34.014360,12.874345
588,34.035749,12.785525
589,34.248253,12.600956
590,34.502033,12.142045
591,34.224832,11.977090
592,34.354532,12.157156
593,34.609076,11.775511
594,34.031207,12.083338
595,33.992925,11.882732
596,33.902120,11.507861
597,34.104801,11.717994
598,34.322341,11.379108
599,34.290337,11.344356
600,34.598960,11.004916
601,34.658327,10.953755
602,34.361864,11.283437
603,34.555468,11.830488
604,34.428537,12.112396
605,34.387357,12.472578
606,34.618154,12.472778
607,34.570669,12.588359
608,34.606083,12.526985
609,34.644137,12.107229
610,35.175969,12.422799
611,35.586635,12.062711
612,35.774138,12.060313
613,35.741251,11.529574
614,35.623890,11.538232
615,35.678639,11.180979
616,34.958483,11.459978
617,34.809391,11.110701
618,35.003147,10.738178
619,34.386668,11.529463
620,33.893992,12.041290
621,33.411394,11.556828
622,33.187911,11.719200
623,33.141974,11.545773
624,33.046296,11.550379
625,33.180308,11.637189
626,33.247131,12.057776
627,33.340050,12.018744
628,33.812702,11.781910
629,33.640195,11.823091
630,33.329507,12.140577
631,33.012440,12.071957
