# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
337,72.306657,8.603300
338,71.884117,8.720603
339,71.644980,8.707176
340,71.586852,9.000353
341,71.718434,9.663344
342,71.773475,9.790057
343,71.892849,9.726707
344,71.675371,9.447062
345,71.632937,9.476876
346,71.174855,9.694146
347,70.855864,9.596421
348,71.010146,9.987972
349,70.814704,9.833528
350,71.031545,9.769537
351,70.843954,9.094517
352,70.977191,8.747296
353,71.752301,9.100984
354,71.866224,8.835098
355,71.546184,8.903809
356,71.327555,8.979368
357,71.006397,8.455829
358,71.022070,8.224713
359,70.826254,8.579485
360,70.938393,8.610953
361,71.354545,8.860003
362,71.777544,9.034864
363,72.127228,8.959385
364,72.003595,9.433788
365,72.026408,9.480250
366,72.140628,9.676619
367,72.116401,9.501482
368,72.076200,9.727082
369,72.080045,9.396185
370,72.079903,9.354275
371,72.502929,9.439668
372,73.022132,9.479297
373,72.843576,9.477903
374,72.784634,9.158291
375,73.216614,9.063721
376,73.680096,9.384758
377,73.804023,9.482427
378,73.962378,9.568635
379,74.265783,8.905747
380,74.303805,9.341254
381,74.135801,9.683916
382,74.190094,9.693928
383,74.500374,9.360379
384,74.761585,9.873990
385,74.852497,9.896337
386,74.894217,9.889658
387,74.695356,9.949618
388,74.655729,10.469385
389,74.582874,9.989486
390,74.563211,10.159010
391,74.758493,9.822540
392,75.060611,9.801490
393,75.043920,10.089629
394,75.140720,10.844999
395,75.043871,10.586591
396,74.831528,10.252020
397,75.030644,9.538725
398,75.149202,8.900868
399,75.291648,9.363139
400,75.507883,9.324734
401,75.269895,8.545126
402,75.334116,8.102389
403,75.100292,8.241950
404,75.085955,8.573799
405,74.984232,8.242440
406,74.647382,8.067638
407,74.879100,7.500638
408,75.200775,7.692130
409,75.568996,8.312509
410,75.295859,8.605644
411,75.461716,9.240071
412,75.521332,8.954922
413,75.578865,8.333109
414,75.549503,8.856326
415,74.670638,9.132209
416,74.186605,9.079143
417,73.786505,8.580962
418,74.004980,8.435978
419,74.017435,8.198726
420,74.045694,8.031458
421,73.307474,7.393203
422,73.383506,7.100638
423,73.403877,7.093002
424,73.299843,6.810750
425,73.289304,6.646157
426,73.068846,6.577906
427,73.235747,6.878738
428,73.449189,7.116611
429,73.305454,7.091156
430,72.980953,7.090283
431,72.340325,7.522810
432,72.207462,7.686009
433,71.986588,8.063598
434,72.807148,7.691877
435,73.295699,7.694578
436,73.355645,7.436878
437,73.827340,7.477566
438,74.543730,6.476820
439,74.768734,7.161849
440,74.599141,7.295740
441,74.389358,7.437367
442,74.132931,7.206896
